,loan_id,gender,disbursemet_date,currency,country,sex,is_employed,job,location,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,number_of_defaults,remaining term,salary,marital_status,age,Loan Status
48116,34472c2f-e67a-47e2-86d1-17aba20a0e5c,other,2021 02 27,USD,Zimbabwe,other,True,Data Analyst,Plumtree,27000.0,0,28616.80651698535,0.19,46,0,54,2741.498570780076,single,46,Did not default
48117,d6143927-505a-4ff3-a6d3-348ffc692eef,female,2023 04 07,USD,Zimbabwe,female,True,Teacher,Marondera,47000.0,0,38443.82248693495,0.23,42,0,30,1785.173229790305,married,42,Did not default
48118,2bde67fb-e965-4233-bf5a-2a6617437b5e,female,2022 09 26,USD,Zimbabwe,female,True,Engineer,Nyanga,42000.0,0,46324.67201958029,0.21,47,0,54,2937.86594893494,married,47,Did not default
48119,3d6f24b1-091a-4efd-afd7-c7d478a80949,female,2021 05 20,USD,Zimbabwe,female,True,Engineer,Mutare,21000.0,1,35237.19904319733,0.22,55,1,53,2309.3851967646738,single,55,Did not default
48120,bcab80ed-52aa-495b-b24e-b227e41130db,male,2022 04 02,USD,Zimbabwe,male,True,Software Developer,Chipinge,27000.0,0,28789.352595189117,0.22,44,0,46,2519.298892709058,divorced,44,Did not default
48121,7eb90017-bf28-4fb4-be8b-7455f4f8a089,male,2020 01 30,USD,Zimbabwe,male,True,Engineer,Masvingo,21000.0,0,26278.280676574705,0.19,48,0,64,2703.77444611216,single,48,Did not default
48122,5b01ac3c-81a9-4f4c-8021-0da85001c8c1,female,2021 04 28,USD,Zimbabwe,female,True,Engineer,Rusape,13000.0,0,26391.325706462158,0.16,53,0,40,1979.314857870965, ,53,Did not default
48123,96124118-c54a-489e-ac41-53ffa3659b9f,male,2020 05 26,USD,Zimbabwe,male,True,Doctor,Zvishavane,42000.0,0,42849.777332778285,0.21,37,0,55,3277.772365589176,divorced,37,Did not default
48124,7fc6225c-86c3-45e2-a7d0-243ae3a10279,female,2023 07 25,USD,Zimbabwe,female,True,Nurse,Plumtree,32000.0,1,30129.85335765589,0.21,53,1,44,2241.3595247815865, ,53,Did not default
48125,adc90a08-26b8-44f9-9c58-8c8f9201ec37,male,2020 10 07,USD,Zimbabwe,male,False,,Chimanimani,6000.0,2,26055.21207932967,0.21,40,2,47,1987.1235542763736,divorced,40,Did not default
48126,78ff460f-799f-41a1-b724-1e9b23e61583,female,2021 08 17,USD,Zimbabwe,female,True,Doctor,Nyanga,27000.0,2,36955.12997595791,0.2,40,2,84,3948.6097780552846,married,40,Did not default
48127,8bab64c2-bdbb-4f68-a777-c0077688307e,male,2022 09 03,USD,Zimbabwe,male,True,Software Developer,Shurugwi,5000.0,0,26216.588311794956,0.17,37,0,45,1959.7885944041452,married,37,Defaulted
48128,5f174d8d-b16d-4410-9ddb-706ce45c0ece,male,2022 08 31,USD,Zimbabwe,male,True,Accountant,Bulawayo,14000.0,0,35171.58728201754,0.23,40,0,51,2335.642733253976,divorced,40,Did not default
48129,0f2d7d63-12d7-45b4-bc0c-1ad1e02a10d9,other,2022 09 30,USD,Zimbabwe,other,True,Accountant,Chiredzi,22000.0,2,32722.113238617916,0.21,37,2,40,2147.3403805051066,divorced,37,Did not default
48130,f528b9fa-46b1-4417-99fa-efff1f62a4f4,female,2022 09 26,USD,Zimbabwe,female,True,Data Scientist,Masvingo,31000.0,0,39002.80846233543,0.2,36,0,53,3321.6377473045404,married,36,Did not default
48131,02aeb1b8-aa84-4e6a-82f6-656b9ad59612,other,2021 12 04,USD,Zimbabwe,other,True,Data Analyst,Kwekwe,33000.0,0,33740.179605723155,0.18,45,0,54,2761.6419783419237,single,45,Did not default
48132,9910edb9-9b44-4289-a1f9-9bc9cdcb806b,other,2023 03 02,USD,Zimbabwe,other,True,Nurse,Rusape,58000.0,1,40906.99895804526,0.22,54,1,60,3093.9543167847487,single,54,Did not default
48133,8d7e9a29-dc17-4d9d-8c56-33d2b10132f3,male,2022 10 26,USD,Zimbabwe,male,True,Software Developer,Masvingo,30000.0,0,31794.49474572036,0.23,45,0,42,2274.173135127076,divorced,45,Did not default
48134,b21f5281-74f2-49b1-a7ce-a916b5314072,other,2022 05 15,USD,Zimbabwe,other,True,Engineer,Chimanimani,17000.0,0,37511.38265829835,0.21,43,0,33,1896.4626740634994,married,43,Did not default
48135,c77cb826-756c-4a6a-832a-407821dbae19,other,2020 04 12,USD,Zimbabwe,other,True,Engineer,Beitbridge,19000.0,2,39327.951759175965,0.2,40,2,59,2619.5572464251,married,40,Did not default
48136,be2971e8-6ddb-4978-87d6-68b64e90d6d7,other,2021 03 09,USD,Zimbabwe,other,False,,Mutare,29000.0,1,38072.72916596598,0.2,43,1,69,2928.777404333648,married,43,Defaulted
48137,2df9ef09-11f4-423c-bc0f-be5aa72fbb82,male,2023 07 31,USD,Zimbabwe,male,True,Nurse,Chivhu,39000.0,1,53427.66016538343,0.21,38,1,54,3272.725827249461,married,38,Did not default
48138,6c76dd03-84cb-467c-a615-12012e48b8a6,male,2020 01 09,USD,Zimbabwe,male,True,Data Analyst,Marondera,22000.0,0,38328.53132317697,0.22,46,0,49,2478.9239313086396,married,46,Did not default
48139,7215717f-a855-4dfa-9c3a-d8533a8d3da0,other,2022 01 26,USD,Zimbabwe,other,True,Accountant,Plumtree,29000.0,1,23002.707940144654,0.21,41,1,43,2402.678021288154,divorced,41,Did not default
48140,953eef0f-6888-4947-98d7-1e1b394cd111,male,2020 07 06,USD,Zimbabwe,male,True,Engineer,Harare,21000.0,1,33540.2905754931,0.21,43,1,57,2699.641754280243,married,43,Did not default
48141,04c4cdf4-9819-4265-8397-72035a76c1c6,male,2021 08 01,USD,Zimbabwe,male,False,,Marondera,31000.0,2,31543.07327424575,0.2,48,2,64,2911.8438941546433,single,48,Did not default
48142,17b1b8c7-2bff-4389-a27b-2b32bc612b97,female,2022 07 04,USD,Zimbabwe,female,True,Engineer,Beitbridge,40000.0,0,39441.35180854889,0.21,44,0,59,3169.1974000954224,married,44,Did not default
48143,4c3ade2f-0c6b-4735-849d-478c8212faae,other,2022 05 30,USD,Zimbabwe,other,True,Accountant,Mutare,30000.0,1,41335.97031519923,0.22,40,1,49,2741.3794394737147,divorced,40,Did not default
48144,22096742-5b23-42a6-96b0-97abb0b5a9ad,other,2022 06 25,USD,Zimbabwe,other,False,,Chivhu,38000.0,1,35153.72285693208,0.22,47,1,34,1974.0002148548472,married,47,Did not default
48145,525148b6-2a3c-4e7d-99e0-4a7d63d231b7,female,2022 04 17,USD,Zimbabwe,female,True,Teacher,Harare,48000.0,0,33490.08271835458,0.21,42,0,57,3485.3904420440217,married,42,Did not default
48146,32b84256-b1ab-4035-b7a3-754e3cb76d79,other,2022 05 01,USD,Zimbabwe,other,True,Nurse,Kwekwe,14000.0,0,35278.137364803595,0.18,40,0,53,2453.1040025114576,single,40,Did not default
48147,3690914f-b337-4b5d-a07a-ae12cb367329,male,2021 01 21,USD,Zimbabwe,male,True,Engineer,Chiredzi,28000.0,0,42782.46713668327,0.21,46,0,47,2434.0103878732098,married,46,Did not default
48148,1a9e2f9d-7abe-4931-8c15-5883c6579b01,other,2020 08 03,USD,Zimbabwe,other,True,Software Developer,Chipinge ,24000.0,0,31032.063439584294,0.17,39,0,58,2846.2984235148624,married,39,Did not default
48149,d9e240c6-f110-410c-bc22-ee43a58d1de6,other,2021 09 22,USD,Zimbabwe,other,True,Teacher,Harare,27000.0,2,35635.65005804905,0.2,47,2,49,2705.7148576440404,single,47,Did not default
48150,399725e7-dc29-465c-9698-c0cde3dfe435,female,2020 11 27,USD,Zimbabwe,female,True,Lawyer,Mutare,44000.0,0,65256.17932902297,0.23,38,0,59,3822.5395255354733,divorced,38,Did not default
48151,f302fe62-c846-4501-95cf-9a2eba0a7f28,female,2021 07 18,USD,Zimbabwe,female,True,Software Developer,Rusape,53000.0,2,9298.266199128078,0.2,43,2,42,2522.076351779451,married,43,Defaulted
48152,75659806-e468-43f0-81cf-26e2cc889448,other,2021 03 06,USD,Zimbabwe,other,True,Lawyer,Kwekwe,22000.0,0,28312.597614797898,0.24,34,0,58,2958.619632041945,divorced,34,Did not default
48153,7190689f-534f-48c6-85be-6e96558f4db9,male,2023 03 09,USD,Zimbabwe,male,True,Software Developer,Bulawayo,32000.0,1,42089.6608098681,0.23,49,1,79,3731.586001350297,married,49,Did not default
48154,ff925961-8653-4cae-a9e0-0ecceb2e6fc1,other,2022 06 23,USD,Zimbabwe,other,False,,Beitbridge,37000.0,0,55087.98364598976,0.2,48,0,55,2735.6486004396984,single,48,Did not default
48155,4b96fcfb-39dd-41c4-adac-4dd6d67a3a97,female,2020 11 05,USD,Zimbabwe,female,True,Doctor,Masvingo,10000.0,0,29400.197660161502,0.23,50,0,46,2053.177053218394,married,50,Did not default
48156,67e1cccd-46bd-43d5-a762-94bc9bb7814b,other,2021 05 16,USD,Zimbabwe,other,True,Engineer,Masvingo,37000.0,0,41478.03759080415,0.22,43,0,41,2426.8672072550253,married,43,Did not default
48157,02354f66-69ec-49d6-9f13-f580dc13e5cb,other,2021 10 31,USD,Zimbabwe,other,True,Data Scientist,Marondera,26000.0,0,35470.0754511423,0.19,47,0,50,2522.385290542344,single,47,Did not default
48158,b1eaedc9-ea60-4968-abdb-768dd5011b28,male,2022 06 18,USD,Zimbabwe,male,True,Lawyer,Chivhu,5000.0,1,24431.688486045387,0.17,29,1,47,2099.4910932812104, ,29,Defaulted
48159,a925101c-62c5-40f3-85e4-766b121346d0,male,2021 04 28,USD,Zimbabwe,male,True,Software Developer,Masvingo,46000.0,2,49691.946327579,0.21,52,2,68,3488.322719873252,single,52,Did not default
48160,ccf45026-9da1-4de0-84ce-fad99f976160,male,2020 10 11,USD,Zimbabwe,male,True,Accountant,Kwekwe   ,41000.0,1,37260.291121308815,0.23,45,1,58,3396.503299077687,divorced,45,Did not default
48161,908342ca-4946-4837-a928-874bf793eced,female,2023 09 10,USD,Zimbabwe,female,True,Data Analyst,Bulawayo,10000.0,0,26907.263080374123,0.21,49,0,70,2366.1781877934573,single,49,Did not default
48162,97cb1376-f3ef-4bc1-ba6f-774601e61bca,other,2021 04 22,USD,Zimbabwe,other,False,,Chivhu,35000.0,2,43397.99809525347,0.2,48,2,35,1986.6354030850107,single,48,Did not default
48163,0743db5d-977f-4f7c-9bab-4c86adb5af6c,female,2023 05 04,USD,Zimbabwe,female,True,Data Scientist,Harare,38000.0,0,57527.34009616587,0.21,43,0,49,2826.4259960837553,single,43,Did not default
48164,31756fe4-61d5-438f-a495-98679670baae,male,2020 03 15,USD,Zimbabwe,male,True,Engineer,Kwekwe,36000.0,0,28575.75288114141,0.2,50,0,52,2698.2846478921097,single,50,Did not default
48165,92ca5f17-af5a-4f86-85f4-289354f708f7,male,2023 04 02,USD,Zimbabwe,male,True,Nurse,Mutare,15000.0,0,29838.1715324045,0.2,47,0,53,2362.040262416372,single,47,Did not default
48166,1e5af9eb-b469-4282-a090-41172c786a5f,other,2020 02 17,USD,Zimbabwe,other,True,Teacher,Kadoma,34000.0,2,36829.61174897749,0.27,40,2,24,1451.8038744335863,divorced,40,Did not default
48167,926a8e7d-830c-42b6-9486-3f5ca915ee44,other,2022 07 31,USD,Zimbabwe,other,True,Data Analyst,Bulawayo,31000.0,0,35276.61755438523,0.22,47,0,55,2919.3890681082294,single,47,Did not default
48168,32e8c9fb-2040-4a80-b81d-e9c4696752c0,female,2023 09 21,USD,Zimbabwe,female,True,Data Analyst,Mutare,39000.0,0,43022.41643082249,0.2,40,0,48,2825.2400188198,married,40,Did not default
48169,939abff2-0f2a-48e9-a52e-323789965aa5,other,2023 03 08,USD,Zimbabwe,other,True,Doctor,Bulawayo,38000.0,0,35876.21178322092,0.23,44,0,48,2832.5327085896356, ,44,Did not default
48170,deb6c3d2-9d85-4f25-91de-d8fe74a39194,female,2022 12 07,USD,Zimbabwe,female,True,Data Analyst,Kwekwe,17000.0,0,28878.771046940816,0.2,50,0,59,2350.25827345281,single,50,Did not default
48171,8e43d17d-403b-4a56-b3ae-a8b9013981f0,other,2021 08 27,USD,Zimbabwe,other,True,Engineer,Harare,44000.0,2,36270.023293297374,0.2,48,2,47,2545.0550183901773,single,48,Did not default
48172,e8916ab0-a510-434a-889a-0f8dcd12f9e1,other,2020 04 10,USD,Zimbabwe,other,True,SoftwareDeveloper,Masvingo,25000.0,0,37443.96813634537,0.19,43,0,35,2007.2740492362252,married,43,Did not default
48173,ece8fd50-ed95-4b42-b612-bfd1c914d9a1,male,2022 10 27,USD,Zimbabwe,male,True,Nurse,Bulawayo,17000.0,1,26301.57293513146,0.19,50,1,41,2086.866717020191,single,50,Did not default
48174,f4226cad-ef3b-4cd7-8414-d1b51b7651fa,male,2021 03 09,USD,Zimbabwe,male,True,Data Scientist,Marondera,53000.0,0,64648.06202964679,0.19,45,0,44,2724.705444278985,single,45,Did not default
48175,a81c3449-38ad-4497-b549-5097296ed7e7,other,2023 01 13,USD,Zimbabwe,other,True,Data Analyst,Rusape,38000.0,1,59868.06504744041,0.24,40,1,54,3408.527301586193,divorced,40,Defaulted
48176,a96b920a-49ea-45ab-a184-6549858baa4a,male,2021 09 29,USD,Zimbabwe,male,True,Data Analyst,Harare,30000.0,1,49046.623681756915,0.22,47,1,51,2686.2775691837505,single,47,Did not default
48177,5a2b9967-239e-4f4b-824f-1e28b3225353,male,2020 01 15,USD,Zimbabwe,male,True,Accountant,Plumtree,12000.0,1,29064.6893334449,0.22,41,1,48,2155.026896888953,divorced,41,Did not default
48178,ba340c4f-5564-4286-81c5-67e389bb3ad2,female,2023 08 31,USD,Zimbabwe,female,True,Doctor,Chipinge,9000.0,0,28639.188119251223,0.18,49,0,48,2080.759083578258,single,49,Did not default
48179,0be6d3fc-2173-42f5-83c0-9680bdfad618,female,2022 09 12,USD,Zimbabwe,female,True,Accountant,Gweru,9000.0,0,28421.767734235902,0.17,35,0,54,2289.9744775882546,married,35,Defaulted
48180,d483abf1-485b-4d94-ae5d-ab54f80ff3e5,male,2020 05 29,USD,Zimbabwe,male,True,Data Analyst,Kwekwe,18000.0,2,29198.97328006712,0.17,47,2,66,2522.586820851643,single,47,Defaulted
48181,d8788feb-6511-4975-853d-c0ac1fd5d29a,male,2020 07 18,USD,Zimbabwe,male,True,Nurse,Bulawayo,25000.0,0,32949.62651879445,0.2,47,0,73,3038.759740726957,married,47,Did not default
48182,88074602-9b4c-4a8b-a439-e399005d448c,female,2021 10 13,USD,Zimbabwe,female,True,Doctor,Bulawayo,44000.0,2,45730.13528781479,0.22,43,2,49,2836.693265055894,divorced,43,Did not default
48183,c6a491fc-1820-4cb5-a91c-d97bb3a6effe,other,2021 09 24,USD,Zimbabwe,other,True,Doctor,Chimanimani,32000.0,1,36430.51904820492,0.21,43,1,62,3150.5396533911935,married,43,Did not default
48184,81a8871f-b95d-4348-a5b8-4ea49535dc25,female,2023 06 16,USD,Zimbabwe,female,True,Accountant,Harare,22000.0,0,32868.40220474444,0.22,50,0,65,2758.4994039428034,married,50,Did not default
48185,160dc566-8552-45e9-b8d7-8957636673ee,other,2020 06 18,USD,Zimbabwe,other,True,Engineer,Masvingo,18000.0,0,38300.2318497206,0.19,43,0,59,2625.9504638182525,single,43,Did not default
48186,917e3573-986d-4133-a553-279c3598e227,female,2023 01 26,USD,Zimbabwe,female,True,Teacher,Gweru,42000.0,1,44870.10223701125,0.2,42,1,47,2778.7640646806926,single,42,Did not default
48187,71998197-3f2a-4de8-bdb6-a7ff79503e7f,male,2020 10 13,USD,Zimbabwe,male,True,Lawyer,Masvingo,5000.0,0,26716.22449797661,0.18,36,0,54,2065.4310925474615,married,36,Defaulted
48188,2d47452b-c6ef-431b-b3a1-ba3645c4d340,female,2020 05 05,USD,Zimbabwe,female,True,SoftwareDeveloper,Chimanimani,32000.0,0,30312.34810120443,0.2,41,0,72,3657.143558905586,married,41,Did not default
48189,8c201400-d549-4bb5-8487-9bde7357b9f1,other,2020 12 27,USD,Zimbabwe,other,True,SoftwareDeveloper,Harare,39000.0,0,38195.79530301003,0.22,45,0,39,2238.738564820536,married,45,Did not default
48190,5b598e62-2cfa-4a88-9f0a-2a30eae9c50e,other,2021 08 18,USD,Zimbabwe,other,True,Nurse,Mutare,36000.0,2,28499.327848334964,0.2,47,2,53,2610.272755634018,married,47,Did not default
48191,8a7952d7-a917-4ae3-be00-575886937d12,female,2022 08 02,USD,Zimbabwe,female,True,Doctor,Kariba,27000.0,2,31098.19385278594,0.2,38,2,63,3207.7388321973895,married,38,Did not default
48192,39cdb76e-f3e3-4546-85a6-611a9d619c4d,male,2021 03 30,USD,Zimbabwe,male,True,Data Analyst,Chiredzi,41000.0,1,48651.217263386745,0.2,44,1,58,3027.232353958507,married,44,Defaulted
48193,70ab2f6c-8097-440b-aada-124f99158c45,male,2022 06 17,USD,Zimbabwe,male,True,Doctor,Mutare,25000.0,1,36770.030094844624,0.21,50,1,38,2098.244313485968, ,50,Did not default
48194,ea2f80c7-994d-40ea-a233-66e125710d4f,female,2021 08 02,USD,Zimbabwe,female,True,Nurse,Karoi,26000.0,0,31764.30144390316,0.21,47,0,54,2559.6251742835, ,47,Did not default
48195,0f084fb3-e65e-4aa0-98d5-575d562a1a01,female,2020 06 04,USD,Zimbabwe,female,True,Lawyer,Harare,39000.0,2,51525.80340240817,0.22,38,2,53,3280.4139150085266,divorced,38,Did not default
48196,d880bad7-e529-44ab-88fa-44ad51d5cd49,female,2020 04 12,USD,Zimbabwe,female,True,Doctor,Mutare,49000.0,0,48820.07268806471,0.21,44,0,52,3149.4944340320108,married,44,Did not default
48197,31c9c5a3-610f-49f3-9a64-b6194c72a570,female,2021 07 28,USD,Zimbabwe,female,True,Software Developer,Bulawayo,10000.0,0,26655.140739895927,0.22,49,0,49,2122.623445908149,married,49,Did not default
48198,7920cfe9-c8cc-4952-9b05-b4720d80d023,female,2021 06 03,USD,Zimbabwe,female,True,Data Analyst,Marondera,49000.0,0,31076.03728622182,0.24,45,0,32,1967.218622418877,married,45,Did not default
48199,99d44c94-5b60-4b5c-9c96-a0ddbca1fa57,other,2020 04 18,USD,Zimbabwe,other,True,Nurse,Bulawayo,45000.0,1,38071.882186646675,0.2,52,1,55,2862.311943576794,single,52,Did not default
48200,7e09edb7-cd79-40b1-b405-f06f2779eb48,female,2022 05 27,USD,Zimbabwe,female,True,Lawyer,Gweru,39000.0,0,42799.60279885198,0.24,37,0,52,3300.00866136267,divorced,37,Did not default
48201,ddc42666-5d81-4dcf-b64d-cab215503b7c,female,2021 12 17,USD,Zimbabwe,female,True,Engineer,Rusape,36000.0,2,46366.09913790299,0.18,44,2,52,2698.0833813881563,single,44,Did not default
48202,4b6f00ed-2eac-4aab-8889-4d41eb737537,male,2022 03 08,USD,Zimbabwe,male,True,Nurse,Masvingo,24000.0,0,34767.94179226468,0.23,42,0,38,2192.2980588890373,divorced,42,Defaulted
48203,730bfd36-708c-488b-a9e5-b1a538ed1257,other,2022 05 25,USD,Zimbabwe,other,True,Doctor,Beitbridge,22000.0,2,30813.218419340745,0.22,39,2,60,2802.962577284212,divorced,39,Did not default
48204,4fe8b677-dd8b-4563-924f-37bade97f0b1,male,2022 12 14,USD,Zimbabwe,male,True,Engineer,Kwekwe,18000.0,0,44143.0186436941,0.17,45,0,56,2422.369469376049,single,45,Did not default
48205,2c6d89b8-fbcc-4828-acb5-1e6a6146f00c,other,2020 10 16,USD,Zimbabwe,other,True,Lawyer,Kwekwe,38000.0,2,38997.200452071556,0.22,45,2,51,3013.3614814903085,divorced,45,Did not default
48206,fb509519-3c99-4d1c-858b-6d58e98c8d02,male,2020 01 18,USD,Zimbabwe,male,True,SoftwareDeveloper,Rusape,19000.0,2,31232.664106781478,0.21,47,2,48,2271.864365654534,married,47,Did not default
48207,15e53705-54f1-4016-aff6-1752b977da66,male,2022 12 31,USD,Zimbabwe,male,True,Doctor,Masvingo,36000.0,0,50285.16045305014,0.23,47,0,48,2771.088800304551,married,47,Did not default
48208,95e58234-1afa-4178-89f6-aa629ecca595,other,2023 09 05,USD,Zimbabwe,other,True,Nurse,Harare,51000.0,0,46498.79971880166,0.22,47,0,62,3693.7223096414436,married,47,Did not default
48209,a8b4ff2c-1551-418a-b6ff-562b47d2f011,female,2023 12 26,USD,Zimbabwe,female,True,Engineer,Zvishavane,52000.0,0,39514.98871790487,0.2,52,0,35,2058.6292890828977,single,52,Did not default
48210,ef6added-f32b-4dc0-b339-9ff25dfbf089,female,2023 05 06,USD,Zimbabwe,female,True,Nurse,Marondera,50000.0,0,56463.66804994365,0.22,41,0,42,2674.6058774787425,married,41,Did not default
48211,b5f68158-81d5-48a5-aaa7-f5421b101c77,other,2023 11 04,USD,Zimbabwe,other,True,Engineer,Plumtree,25000.0,1,48057.915732807916,0.22,39,1,79,3554.1997568399684,divorced,39,Did not default
48212,f11b0e4c-a142-44c6-902b-0026f43ed171,male,2020 12 09,USD,Zimbabwe,male,True,Engineer,Rusape,17000.0,0,29224.57345749346,0.21,46,0,40,2080.46424506281,single,46,Did not default
48213,471cd534-77ab-46ed-a77b-da5a8f516148,other,2023 01 19,USD,Zimbabwe,other,True,Doctor,Bulawayo,41000.0,2,39660.490184611896,0.2,46,2,73,3853.3949549625813,married,46,Did not default
48214,52690d15-62b3-4702-add9-e77608f3d523,female,2022 09 04,USD,Zimbabwe,female,True,Engineer,Karoi,19000.0,2,28047.4261570198,0.22,47,2,46_,2254.324504011453,married,47,Did not default
48215,2703f2f0-16e6-43b9-ae90-619399e91f18,female,2023 04 13,USD,Zimbabwe,female,True,Teacher,Bulawayo,43000.0,0,45596.58309588144,0.22,39,0,38,2301.739647729033,married,39,Did not default
48216,dffd77c4-9bee-48b5-a027-b7aff9c042fe,male,2022 08 30,USD,Zimbabwe,male,True,Software Developer,Redcliff,46000.0,0,38727.24951068701,0.21,44,0,40,2343.263676332115,married,44,Did not default
48217,b93feee2-4fd5-47b2-aedb-2dc7036d873a,other,2021 03 12,USD,Zimbabwe,other,True,Doctor,Chivhu,23000.0,0,26869.70338994632,0.2,40,0,50,2477.6324909375235,divorced,40,Did not default
48218,df40b15a-843d-45f4-87f2-0c801f291d46,female,2022 11 02,USD,Zimbabwe,female,True,Nurse,Beitbridge,43000.0,0,51354.576200386255,0.2,44,0,50,2987.521759561252,single,44,Did not default
48219,41fbebd0-4ab5-4c34-8d2d-e059d4c6e2d8,female,2023 11 12,USD,Zimbabwe,female,True,Doctor,Marondera,43000.0,0,50997.883307262964,0.22,43,0,67,4104.489620780101,divorced,43,Did not default
48220,ccb0db7e-d4e3-4622-be1c-415eef347a6c,female,2021 05 25,USD,Zimbabwe,female,True,Nurse,Chimanimani,49000.0,0,38745.79028955734,0.2,47,0,70,3730.151009011771,married,47,Did not default
48221,1fc96bbc-7a8b-4d5f-9745-3a317a7a0d3c,other,2021 12 07,USD,Zimbabwe,other,True,Nurse,Harare,48000.0,0,52646.40795169258,0.2,49,0,53,2806.8938686714455,married,49,Did not default
48222,19b9f1c9-2536-4395-9a24-55188d7df97d,female,2023 12 24,USD,Zimbabwe,female,True,Nurse,Plumtree,42000.0,0,32680.6246853227,0.2,40,0,47,2750.050632247002,married,40,Did not default
48223,95f8f7e4-386e-4907-bc5e-35921199384b,other,2020 05 17,USD,Zimbabwe,other,True,Doctor,Gweru,20000.0,2,35399.30397963491,0.21,38,2,60,2765.105215877121,divorced,38,Did not default
48224,1285a75c-38de-44bd-9232-3b88d15eb432,other,2021 08 01,USD,Zimbabwe,other,True,Data Analyst,Mutare,23000.0,0,40328.98325541175,0.2,41,0,56,2754.9877361278236,married,41,Did not default
48225,458ea168-8452-4080-9dab-e719052c838a,male,2023 04 17,USD,Zimbabwe,male,True,Engineer,Plumtree,36000.0,0,28962.265283602603,0.22,46,0,40,2252.0384516827044,married,46,Did not default
48226,ec0bbac5-c4cf-4569-9ce4-015488e1051b,female,2022 12 04,USD,Zimbabwe,female,True,Nurse,Rusape,7000.0,0,27520.753632729833,0.2,49,0,47,2026.0870328040103,single,49,Did not default
48227,2a9bd8b0-0b97-4a75-8255-4b443bb2f04e,female,2023 10 05,USD,Zimbabwe,female,True,Teacher,Bulawayo,38000.0,0,39168.05290436099,0.19,41,0,45,2699.202653395758,single,41,Did not default
48228,eb01f3ea-6ba7-456c-b41d-8b12f8cd5ce5,female,2022 08 18,USD,Zimbabwe,female,True,Doctor,Chimanimani,28000.0,0,27792.882721101803,0.21,40,0,48,2556.583817822232,divorced,40,Did not default
48229,aa438950-f9b1-41b0-9a7f-3442fea36756,male,2020 03 25,USD,Zimbabwe,male,True,Data Scientist,Chimanimani,52000.0,0,35189.83621590805,0.21,40,0,42,2758.1770562696206,married,40,Did not default
48230,52141e16-ce51-4d5f-86dd-4b3f9b4e18db,male,2021 08 28,USD,Zimbabwe,male,True,Data Analyst,Chivhu,15000.0,0,27505.470244956196,0.22,48,0,53,2376.9534851909707,single,48,Did not default
48231,6fc6918a-9c81-4ae9-9a0c-4638ec38d925,female,2023 05 31,USD,Zimbabwe,female,True,Engineer,Chimanimani,42000.0,0,36792.44213216556,0.19,43,0,61,3267.68519657987,married,43,Did not default
48232,a63dbc83-1af5-4391-8b1f-64bbbaa90bfb,male,2023 05 07,USD,Zimbabwe,male,True,Data Analyst,Marondera,21000.0,0,28003.05735563525,0.25,41,0,49,2495.4314545458196,divorced,41,Did not default
48233,3c8a54e5-6e4d-4b5b-b103-d5e642e65add,male,2020 08 12,USD,Zimbabwe,male,True,Data Analyst,Rusape,43000.0,0,43026.255974985994,0.18,37,0,34,2073.4739334491787, ,37,Did not default
48234,383b2f17-3a7d-46be-ac10-5c7842ac383c,female,2023 03 20,USD,Zimbabwe,female,True,Nurse,Marondera,56000.0,0,36049.391060145965,0.2,51,0,50,2658.953082922033,single,51,Did not default
48235,cc652afa-7d56-4659-b89c-3288675e771c,male,2023 10 10,USD,Zimbabwe,male,True,Nurse,Masvingo,25000.0,1,25151.20184379074,0.19,49,1,43,2219.3513769212727,single,49,Did not default
48236,9bcf2478-7674-42f6-87a9-62fb59fc9087,male,2022 10 11,USD,Zimbabwe,male,True,Data Analyst,Gweru,35000.0,0,44718.96688701652,0.21,51,0,57,2935.817002272466,single,51,Did not default
48237,1eccd6f3-148d-437e-93ce-d58b9222de17,other,2021 09 29,USD,Zimbabwe,other,True,Engineer,Kadoma,37000.0,0,39774.887206165,0.2,48,0,47,2525.2307601628527,single,48,Did not default
48238,cf3cf3a1-9e59-496d-afd6-8b56877ef31d,male,2022 03 12,USD,Zimbabwe,male,True,Software Developer,Kwekwe,7000.0,2,28110.229972259556,0.2,38,2,77,2328.0530490607784,divorced,38,Defaulted
48239,44d6e4cd-bf3a-4a3b-b2b9-111c6099ce51,female,2020 04 22,USD,Zimbabwe,female,True,Software Developer,Harare,19000.0,1,39525.98385927302,0.23,47,1,63,2787.778142808276,married,47,Did not default
48240,9040fd4b-135b-4973-80d2-a31df5046d2e,male,2021 04 14,USD,Zimbabwe,male,True,Nurse,Bulawayo,38000.0,2,38904.251096999564,0.2,54,2,55,2629.7854627948514, ,54,Did not default
48241,c690c7bb-a406-4519-bcd8-12a37d0495f7,female,2022 03 19,USD,Zimbabwe,female,True,Teacher,Gweru,35000.0,1,37711.306115014326,0.2,44,1,61,3238.3471783374725,single,44,Did not default
48242,46bdc03a-38d0-4f52-babf-ae4c87855411,male,2021 11 22,USD,Zimbabwe,male,True,Doctor,Chipinge,8000.0,1,26883.24459896284,0.16,43,1,53,2075.687925050038,single,43,Defaulted
48243,555e3ff3-ad85-4176-8324-987e71a68f11,male,2021 03 18,USD,Zimbabwe,male,True,Accountant,Rusape,14000.0,0,27003.744338933207,0.2,47,0,56,2290.1390280064993,married,47,Did not default
